@relation 'arff/1train.arff-weka.filters.unsupervised.attribute.Remove-R4-12,45-49'

@attribute duration_beats numeric
@attribute pitch numeric
@attribute duration_s numeric
@attribute prev_dur_beats numeric
@attribute prev_pitch numeric
@attribute prev_dur_s numeric
@attribute interval_prev numeric
@attribute next_dur_beats numeric
@attribute next_pitch numeric
@attribute next_dur_s numeric
@attribute interval_next numeric
@attribute pitch_in_oct {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute pitch_in_key {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute tonic_chord_tone {0,1}
@attribute dominant_chord_tone {0,1}
@attribute prob_chord_I numeric
@attribute prob_chord_ii numeric
@attribute prob_chord_iii numeric
@attribute prob_chord_IV numeric
@attribute prob_chord_V numeric
@attribute prob_chord_vi numeric
@attribute prob_chord_vii numeric
@attribute chord {0,1,2,3,4,5,6}
@attribute pitch_in_chord {0,1,2,3,4,5,6,7,8,9,10,11}
@attribute current_chord_tone {0,1}
@attribute nar_rd numeric
@attribute nar_rr numeric
@attribute nar_id numeric
@attribute nar_cl numeric
@attribute nar_pr numeric
@attribute nar_co numeric
@attribute beat_in_measure numeric
@attribute metric_strength {0,1,2,3}
@attribute phrase_num numeric
@attribute velocity numeric

@data
1,76,0.213727,1,80,0.213727,-4,1,77,0.213727,1,4,1,0,0,0.25,0.25,0.25,0,0.5,0,0.25,4,6,0,0,0,0,1,4,7.2,0,3,0,13.85193
1,77,0.213727,1,76,0.213727,1,1,70,0.213727,-7,5,2,0,1,0.25,0.25,0.25,0,0.5,0,0.25,4,7,1,0,0,0,2,1,1,1,1,0,14.75016
1,70,0.213727,1,77,0.213727,-7,1,73,0.213727,3,10,7,1,1,0.25,0.25,0.25,0,0.5,0,0.25,4,0,1,0,0,0,1,7,9.2,2,2,0,10
1,73,0.213727,1,70,0.213727,3,1,67,0.213727,-6,1,10,0,0,0.25,0.25,0.25,0,0.5,0,0.25,4,3,0,0,0,0,2,3,6,3,1,0,13.29092
1,67,0.213727,1,73,0.213727,-6,1,68,0.213727,1,7,4,1,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,4,1,0,0,0,1,6,5.8,0,3,0,10
1,68,0.213727,1,67,0.213727,1,0.5,75,0.106864,7,8,5,0,0,0.5,0.5,0.5,0.5,0,0.5,0.5,0,5,0,0,0,0,2,1,1,1,1,0,10
0.5,75,0.106864,1,68,0.213727,7,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,0,0,0,7,9.2,0,3,0,27.00696
0.5,77,0.106864,0.5,75,0.106864,2,0.5,79,0.106864,2,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,-1,0,1,1,2,4.2,0.5,0,0,20.57034
0.5,79,0.106864,0.5,77,0.106864,2,0.5,75,0.106864,-4,7,4,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,7,1,0,0,1,0,2,4.2,1,1,0,26.88457
0.5,75,0.106864,0.5,79,0.106864,-4,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,4,7.2,1.5,0,0,18.16047
0.5,77,0.106864,0.5,75,0.106864,2,0.5,74,0.106864,-3,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,1.5,1,1,2,4.2,2,2,0,14.18645
0.5,74,0.106864,0.5,77,0.106864,-3,0.5,75,0.106864,1,2,11,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,2,0,0,1.5,1,1,3,6,2.5,0,0,12.30851
0.5,75,0.106864,0.5,74,0.106864,1,0.5,72,0.106864,-3,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,1,1,3,1,0,21.00004
0.5,72,0.106864,0.5,75,0.106864,-3,0.5,74,0.106864,2,0,9,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,0,1,0,1.5,1,1,3,6,3.5,0,0,10.02456
0.5,74,0.106864,0.5,72,0.106864,2,1,74,0.213727,0,2,11,0,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,7,1,0,1.5,1,1,2,4.2,0.75,0,0,11.47547
1,74,0.213727,0.5,74,0.106864,0,0.5,72,0.106864,-2,2,11,0,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,7,1,0,1.5,1,1,0,10,0,3,0,10
0.5,72,0.106864,1,74,0.213727,-2,0.5,70,0.106864,-2,0,9,1,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,5,0,0,1.5,1,1,2,4.2,1,1,0,12.85713
0.5,70,0.106864,0.5,72,0.106864,-2,0.5,72,0.106864,2,10,7,1,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,3,1,0,0,1,0,2,4.2,1.5,0,0,10
0.5,72,0.106864,0.5,70,0.106864,2,0.5,74,0.106864,2,0,9,1,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,5,0,0,1.5,1,1,2,4.2,2,2,0,10
0.5,74,0.106864,0.5,72,0.106864,2,0.5,75,0.106864,1,2,11,0,1,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,7,1,0,0,1,0,2,4.2,2.5,0,0,14.71047
0.5,75,0.106864,0.5,74,0.106864,1,0.5,76,0.106864,1,3,0,1,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,8,0,0,0,1,0,1,1,3,1,0,13.27422
0.5,76,0.106864,0.5,75,0.106864,1,0.5,71,0.106864,-5,4,1,0,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,9,0,0,1.5,1,0,1,1,3.5,0,0,19.29812
0.5,71,0.106864,0.5,76,0.106864,-5,0.5,78,0.106864,7,11,8,0,0,0.222222,0.222222,0.444444,0.333333,0.444444,0.333333,0.333333,2,4,0,0,0,0,1,5,8,0.5,0,0,12.36555
0.5,78,0.106864,0.5,71,0.106864,7,1,79,0.213727,1,6,3,0,0,0.75,0,0.75,0,0,0.75,0,0,3,0,0,1.5,1,1,7,9.2,0.5,0,0,21.92867
1,79,0.213727,0.5,78,0.106864,1,1,79,0.213727,0,7,4,1,0,0.75,0,0.75,0,0,0.75,0,0,4,1,-1,0,1,1,1,1,1,1,0,35.2768
1,79,0.213727,1,79,0.213727,0,1,79,0.213727,0,7,4,1,0,0.75,0,0.75,0,0,0.75,0,0,4,1,0,1.5,1,1,0,10,2,2,0,68.50141
1,79,0.213727,1,79,0.213727,0,1,79,0.213727,0,7,4,1,0,0.75,0,0.75,0,0,0.75,0,0,4,1,0,1.5,1,0,0,10,3,1,0,68.94951
1,79,0.213727,1,79,0.213727,0,3,79,0.641182,0,7,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,0,0,10,0,3,0,80.82482
3,79,0.641182,1,79,0.213727,0,0.5,75,0.106864,-4,7,4,1,0,1,0,1,0,0,1,0,0,4,1,0,1.5,1,0,0,10,1,1,0,59.02094
0.5,75,0.106864,3,79,0.641182,-4,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,0,0,1,4,7.2,0,3,0,16.26274
0.5,77,0.106864,0.5,75,0.106864,2,0.5,79,0.106864,2,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,1.5,1,1,2,4.2,0.5,0,0,10
0.5,79,0.106864,0.5,77,0.106864,2,0.5,75,0.106864,-4,7,4,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,7,1,0,0,1,0,2,4.2,1,1,0,14.5398
0.5,75,0.106864,0.5,79,0.106864,-4,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,4,7.2,1.5,0,0,11.3215
0.5,77,0.106864,0.5,75,0.106864,2,0.5,74,0.106864,-3,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,1.5,1,1,2,4.2,2,2,0,12.32498
0.5,74,0.106864,0.5,77,0.106864,-3,0.5,75,0.106864,1,2,11,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,2,0,0,1.5,1,1,3,6,2.5,0,0,11.79431
0.5,75,0.106864,0.5,74,0.106864,1,0.5,72,0.106864,-3,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,1,1,3,1,0,19.48055
0.5,72,0.106864,0.5,75,0.106864,-3,1,74,0.213727,2,0,9,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,0,1,0,1.5,1,1,3,6,3.5,0,0,21.64427
1,74,0.213727,0.5,72,0.106864,2,0.5,72,0.106864,-2,2,11,0,1,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,7,1,0,1.5,1,1,2,4.2,0,3,0,17.41315
0.5,72,0.106864,1,74,0.213727,-2,0.5,70,0.106864,-2,0,9,1,0,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,5,0,0,1.5,1,1,2,4.2,1,1,0,15.47759
0.5,70,0.106864,0.5,72,0.106864,-2,0.5,72,0.106864,2,10,7,1,1,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,3,1,0,0,1,0,2,4.2,1.5,0,0,19.34251
0.5,72,0.106864,0.5,70,0.106864,2,0.5,74,0.106864,2,0,9,1,0,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,5,0,0,1.5,1,1,2,4.2,2,2,0,18.52927
0.5,74,0.106864,0.5,72,0.106864,2,0.5,76,0.106864,2,2,11,0,1,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,7,1,0,0,1,0,2,4.2,2.5,0,0,23.13763
0.5,76,0.106864,0.5,74,0.106864,2,0.5,78,0.106864,2,4,1,0,0,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,9,0,0,0,1,0,2,4.2,3,1,0,32.58457
0.5,78,0.106864,0.5,76,0.106864,2,0.5,74,0.106864,-4,6,3,0,0,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,11,0,0,0,1,0,2,4.2,3.5,0,0,31.76222
0.5,74,0.106864,0.5,78,0.106864,-4,0.5,81,0.106864,7,2,11,0,1,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,7,1,0,1.5,1,1,4,7.2,0.75,0,0,24.51579
0.5,81,0.106864,0.5,74,0.106864,7,1,82,0.213727,1,9,6,0,0,0.25,0,0.5,0,0.5,0,0.25,2,2,0,0,0,0,1,7,9.2,0.5,0,0,27.73268
1,82,0.213727,0.5,81,0.106864,1,1,61,0.213727,-21,10,7,1,1,0.25,0,0.5,0,0.5,0,0.25,2,3,1,-1,0,1,1,1,1,1,1,0,10
1,61,0.213727,1,82,0.213727,-21,1,62,0.213727,1,1,10,0,0,0.25,0,0.5,0,0.5,0,0.25,2,6,0,0,0,0,1,21,7.8,2,2,0,44.41021
1,62,0.213727,1,61,0.213727,1,1,62,0.213727,0,2,11,0,1,0.25,0,0.5,0,0.5,0,0.25,2,7,1,0,0,0,2,1,1,3,1,0,39.66676
1,62,0.213727,1,62,0.213727,0,3,55,0.641182,-7,2,11,0,1,0.5,0,1,0,0.5,0.5,0.5,2,7,1,0,1.5,1,1,0,10,0,3,0,46.53963
3,55,0.641182,1,62,0.213727,-7,0.5,75,0.106864,20,7,4,1,0,0.5,0,1,0,0.5,0.5,0.5,2,0,1,0,0,0,1,7,9.2,1,1,0,40.13366
0.5,75,0.106864,3,55,0.641182,20,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,0,0,1,20,6.3,0,3,0,26.73184
0.5,77,0.106864,0.5,75,0.106864,2,0.5,79,0.106864,2,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,-1,0,1,1,2,4.2,0.5,0,0,30.70144
0.5,79,0.106864,0.5,77,0.106864,2,0.5,75,0.106864,-4,7,4,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,7,1,0,0,1,0,2,4.2,1,1,0,46.73802
0.5,75,0.106864,0.5,79,0.106864,-4,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,4,7.2,1.5,0,0,27.50981
0.5,77,0.106864,0.5,75,0.106864,2,0.5,74,0.106864,-3,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,1.5,1,1,2,4.2,2,2,0,23.10369
0.5,74,0.106864,0.5,77,0.106864,-3,0.5,75,0.106864,1,2,11,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,2,0,0,1.5,1,1,3,6,2.5,0,0,29.54119
0.5,75,0.106864,0.5,74,0.106864,1,0.5,72,0.106864,-3,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,1,1,3,1,0,39.5175
0.5,72,0.106864,0.5,75,0.106864,-3,0.5,74,0.106864,2,0,9,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,0,1,0,1.5,1,1,3,6,3.5,0,0,36.14439
0.5,74,0.106864,0.5,72,0.106864,2,0.5,71,0.106864,-3,2,11,0,1,0.25,0.375,0.375,0.5,0.25,0.625,0.25,5,2,0,0,1.5,1,1,2,4.2,0,3,0,46.67367
0.5,71,0.106864,0.5,74,0.106864,-3,0.5,72,0.106864,1,11,8,0,0,0.25,0.375,0.375,0.5,0.25,0.625,0.25,5,11,0,0,1.5,1,1,3,6,0.5,0,0,41.38318
0.5,72,0.106864,0.5,71,0.106864,1,0.5,60,0.106864,-12,0,9,1,0,0.25,0.375,0.375,0.5,0.25,0.625,0.25,5,0,1,0,1.5,1,1,1,1,1,1,0,42.56314
0.5,60,0.106864,0.5,72,0.106864,-12,0.5,63,0.106864,3,0,9,1,0,0.25,0.375,0.375,0.5,0.25,0.625,0.25,5,0,1,0,0,0,1,12,10,1.5,0,0,46.55257
0.5,63,0.106864,0.5,60,0.106864,3,0.5,67,0.106864,4,3,0,1,0,0.25,0.375,0.375,0.5,0.25,0.625,0.25,5,3,1,0,0,0,2,3,6,2,2,0,47.85632
0.5,67,0.106864,0.5,63,0.106864,4,0.5,72,0.106864,5,7,4,1,0,0.25,0.375,0.375,0.5,0.25,0.625,0.25,5,7,1,0,0,1,0,4,7.2,2.5,0,0,53.6674
0.5,72,0.106864,0.5,67,0.106864,5,0.5,74,0.106864,2,0,9,1,0,0.25,0.375,0.375,0.5,0.25,0.625,0.25,5,0,1,0,0,1,0,5,8,3,1,0,61.0707
0.5,74,0.106864,0.5,72,0.106864,2,0.5,75,0.106864,1,2,11,0,1,0.25,0.375,0.375,0.5,0.25,0.625,0.25,5,2,0,0,0,1,0,2,4.2,3.5,0,0,52.30213
0.5,75,0.106864,0.5,74,0.106864,1,0.5,77,0.106864,2,3,0,1,0,0.5,0.125,0.375,0.125,0.125,0.5,0.125,0,0,1,0,0,1,0,1,1,0,3,0,64.4705
0.5,77,0.106864,0.5,75,0.106864,2,0.5,79,0.106864,2,5,2,0,1,0.5,0.125,0.375,0.125,0.125,0.5,0.125,0,2,0,0,0,1,0,2,4.2,0.5,0,0,62.89125
0.5,79,0.106864,0.5,77,0.106864,2,0.5,78,0.106864,-1,7,4,1,0,0.5,0.125,0.375,0.125,0.125,0.5,0.125,0,4,1,0,0,1,0,2,4.2,1,1,0,81.68398
0.5,78,0.106864,0.5,79,0.106864,-1,0.5,79,0.106864,1,6,3,0,0,0.5,0.125,0.375,0.125,0.125,0.5,0.125,0,3,0,0,1.5,1,1,1,1,1.5,0,0,93.62502
0.5,79,0.106864,0.5,78,0.106864,1,0.5,78,0.106864,-1,7,4,1,0,0.5,0.125,0.375,0.125,0.125,0.5,0.125,0,4,1,0,1.5,1,1,1,1,2,2,0,100.4668
0.5,78,0.106864,0.5,79,0.106864,-1,0.5,79,0.106864,1,6,3,0,0,0.5,0.125,0.375,0.125,0.125,0.5,0.125,0,3,0,0,1.5,1,1,1,1,2.5,0,0,83.98971
0.5,79,0.106864,0.5,78,0.106864,1,0.5,78,0.106864,-1,7,4,1,0,0.5,0.125,0.375,0.125,0.125,0.5,0.125,0,4,1,0,1.5,1,1,1,1,3,1,0,88.74443
0.5,78,0.106864,0.5,79,0.106864,-1,0.5,79,0.106864,1,6,3,0,0,0.5,0.125,0.375,0.125,0.125,0.5,0.125,0,3,0,0,1.5,1,1,1,1,3.5,0,0,78.03738
0.5,79,0.106864,0.5,78,0.106864,1,0.5,78,0.106864,-1,7,4,1,0,0.375,0.125,0.5,0.125,0.125,0.5,0.125,2,0,1,0,1.5,1,1,1,1,0,3,0,96.77189
0.5,78,0.106864,0.5,79,0.106864,-1,0.5,79,0.106864,1,6,3,0,0,0.375,0.125,0.5,0.125,0.125,0.5,0.125,2,11,0,0,1.5,1,1,1,1,0.5,0,0,93.46893
0.5,79,0.106864,0.5,78,0.106864,1,0.5,67,0.106864,-12,7,4,1,0,0.375,0.125,0.5,0.125,0.125,0.5,0.125,2,0,1,0,1.5,1,1,1,1,1,1,0,83.80563
0.5,67,0.106864,0.5,79,0.106864,-12,0.5,69,0.106864,2,7,4,1,0,0.375,0.125,0.5,0.125,0.125,0.5,0.125,2,0,1,0,0,0,1,12,10,1.5,0,0,43.27626
0.5,69,0.106864,0.5,67,0.106864,2,0.5,71,0.106864,2,9,6,0,0,0.375,0.125,0.5,0.125,0.125,0.5,0.125,2,2,0,0,0,0,2,2,4.2,2,2,0,53.39861
0.5,71,0.106864,0.5,69,0.106864,2,0.5,72,0.106864,1,11,8,0,0,0.375,0.125,0.5,0.125,0.125,0.5,0.125,2,4,0,0,0,1,0,2,4.2,2.5,0,0,49.48827
0.5,72,0.106864,0.5,71,0.106864,1,0.5,74,0.106864,2,0,9,1,0,0.375,0.125,0.5,0.125,0.125,0.5,0.125,2,5,0,0,0,1,0,1,1,3,1,0,53.31113
0.5,74,0.106864,0.5,72,0.106864,2,0.5,75,0.106864,1,2,11,0,1,0.375,0.125,0.5,0.125,0.125,0.5,0.125,2,7,1,0,0,1,0,2,4.2,3.5,0,0,51.30111
0.5,75,0.106864,0.5,74,0.106864,1,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,0,1,0,1,1,0,3,0,45.54023
0.5,77,0.106864,0.5,75,0.106864,2,0.5,79,0.106864,2,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,0,1,0,2,4.2,0.5,0,0,29.04236
0.5,79,0.106864,0.5,77,0.106864,2,0.5,75,0.106864,-4,7,4,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,7,1,0,0,1,0,2,4.2,1,1,0,20.59462
0.5,75,0.106864,0.5,79,0.106864,-4,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,4,7.2,1.5,0,0,14.28238
0.5,77,0.106864,0.5,75,0.106864,2,0.5,74,0.106864,-3,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,1.5,1,1,2,4.2,2,2,0,11.58121
0.5,74,0.106864,0.5,77,0.106864,-3,0.5,75,0.106864,1,2,11,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,2,0,0,1.5,1,1,3,6,2.5,0,0,13.63443
0.5,75,0.106864,0.5,74,0.106864,1,0.5,72,0.106864,-3,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,1,1,3,1,0,26.2397
0.5,72,0.106864,0.5,75,0.106864,-3,1,74,0.213727,2,0,9,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,0,1,0,1.5,1,1,3,6,3.5,0,0,25.93753
1,74,0.213727,0.5,72,0.106864,2,0.5,72,0.106864,-2,2,11,0,1,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,7,1,0,1.5,1,1,2,4.2,0,3,0,28.70125
0.5,72,0.106864,1,74,0.213727,-2,0.5,70,0.106864,-2,0,9,1,0,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,5,0,0,1.5,1,1,2,4.2,1,1,0,26.43743
0.5,70,0.106864,0.5,72,0.106864,-2,0.5,72,0.106864,2,10,7,1,1,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,3,1,0,0,1,0,2,4.2,1.5,0,0,49.27509
0.5,72,0.106864,0.5,70,0.106864,2,0.5,74,0.106864,2,0,9,1,0,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,5,0,0,1.5,1,1,2,4.2,2,2,0,57.44583
0.5,74,0.106864,0.5,72,0.106864,2,0.5,76,0.106864,2,2,11,0,1,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,7,1,0,0,1,0,2,4.2,2.5,0,0,63.2518
0.5,76,0.106864,0.5,74,0.106864,2,0.5,78,0.106864,2,4,1,0,0,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,9,0,0,0,1,0,2,4.2,3,1,0,100.3615
0.5,78,0.106864,0.5,76,0.106864,2,0.5,74,0.106864,-4,6,3,0,0,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,11,0,0,0,1,0,2,4.2,3.5,0,0,80.0673
0.5,74,0.106864,0.5,78,0.106864,-4,0.5,81,0.106864,7,2,11,0,1,0.125,0.25,0.5,0.25,0.5,0.25,0.375,2,7,1,0,1.5,1,1,4,7.2,0.75,0,0,91.7286
0.5,81,0.106864,0.5,74,0.106864,7,0.5,82,0.106864,1,9,6,0,0,0.714286,0,0.714286,0,0.285714,0.428571,0,0,6,0,0,0,0,1,7,9.2,0.5,0,0,88.48284
0.5,82,0.106864,0.5,81,0.106864,1,0.5,79,0.106864,-3,10,7,1,1,0.714286,0,0.714286,0,0.285714,0.428571,0,0,7,1,-1,0,1,1,1,1,1,1,0,95.87335
0.5,79,0.106864,0.5,82,0.106864,-3,0.5,82,0.106864,3,7,4,1,0,0.714286,0,0.714286,0,0.285714,0.428571,0,0,4,1,0,1.5,1,1,3,6,1.5,0,0,91.33289
0.5,82,0.106864,0.5,79,0.106864,3,0.5,79,0.106864,-3,10,7,1,1,0.714286,0,0.714286,0,0.285714,0.428571,0,0,7,1,0,1.5,1,1,3,6,2,2,0,79.8528
0.5,79,0.106864,0.5,82,0.106864,-3,0.5,81,0.106864,2,7,4,1,0,0.714286,0,0.714286,0,0.285714,0.428571,0,0,4,1,0,1.5,1,1,3,6,2.5,0,0,98.51558
0.5,81,0.106864,0.5,79,0.106864,2,0.5,79,0.106864,-2,9,6,0,0,0.714286,0,0.714286,0,0.285714,0.428571,0,0,6,0,0,1.5,1,1,2,4.2,3,1,0,99.93086
0.5,79,0.106864,0.5,81,0.106864,-2,0.5,81,0.106864,2,7,4,1,0,0.714286,0,0.714286,0,0.285714,0.428571,0,0,4,1,0,1.5,1,1,2,4.2,3.5,0,0,90.92985
0.5,81,0.106864,0.5,79,0.106864,2,0.5,78,0.106864,-3,9,6,0,0,0.333333,0,0.333333,0,0,0.333333,0,0,6,0,0,1.5,1,1,2,4.2,0,3,0,92.51735
0.5,78,0.106864,0.5,81,0.106864,-3,1,79,0.213727,1,6,3,0,0,0.333333,0,0.333333,0,0,0.333333,0,0,3,0,0,1.5,1,1,3,6,0.5,0,0,87.91881
1,79,0.213727,0.5,78,0.106864,1,0.5,79,0.106864,0,7,4,1,0,0.333333,0,0.333333,0,0,0.333333,0,0,4,1,0,1.5,1,1,1,1,1,1,0,55.29765
0.5,79,0.106864,1,79,0.213727,0,0.5,80,0.106864,1,7,4,1,0,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0,4,1,0,1.5,1,1,0,10,0,3,0,29.15472
0.5,80,0.106864,0.5,79,0.106864,1,1,82,0.213727,2,8,5,0,0,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0,5,0,0,1.5,1,1,1,1,0.5,0,0,26.55272
1,82,0.213727,0.5,80,0.106864,2,1,76,0.213727,-6,10,7,1,1,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0,7,1,0,0,1,0,2,4.2,1,1,0,10.47122
1,76,0.213727,1,82,0.213727,-6,1,77,0.213727,1,4,1,0,0,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0,1,0,0,0,0,1,6,5.8,2,2,0,10
1,77,0.213727,1,76,0.213727,1,2,80,0.427454,3,5,2,0,1,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0,2,0,0,0,0,2,1,1,3,1,0,10
2,80,0.427454,1,77,0.213727,3,1,74,0.213727,-6,8,5,0,0,0.333333,0.333333,0.333333,0.666667,0.333333,0.333333,0.666667,3,0,1,0,0,1,0,3,6,0,3,0,43.26759
1,74,0.213727,2,80,0.427454,-6,1,75,0.213727,1,2,11,0,1,0.333333,0.333333,0.333333,0.666667,0.333333,0.333333,0.666667,3,6,0,0,0,0,1,6,5.8,2,2,0,11.80414
1,75,0.213727,1,74,0.213727,1,2,79,0.427454,4,3,0,1,0,0.333333,0.333333,0.333333,0.666667,0.333333,0.333333,0.666667,3,7,1,0,0,0,2,1,1,3,1,0,22.62935
2,79,0.427454,1,75,0.213727,4,0.5,77,0.106864,-2,7,4,1,0,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0,4,1,0,0,1,0,4,7.2,0,3,0,38.9643
0.5,77,0.106864,2,79,0.427454,-2,0.5,75,0.106864,-2,5,2,0,1,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0,2,0,0,1.5,1,1,2,4.2,2,2,0,13.43166
0.5,75,0.106864,0.5,77,0.106864,-2,1,74,0.213727,-1,3,0,1,0,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0,0,1,0,0,1,0,2,4.2,2.5,0,0,14.02712
1,74,0.213727,0.5,75,0.106864,-1,1,72,0.213727,-2,2,11,0,1,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0,11,0,0,0,1,0,1,1,3,1,0,16.33362
1,72,0.213727,1,74,0.213727,-2,1,71,0.213727,-1,0,9,1,0,0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,1,7,1,0,0,1,0,2,4.2,0,3,0,11.69391
1,71,0.213727,1,72,0.213727,-1,2,74,0.427454,3,11,8,0,0,0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,1,6,0,0,0,1,0,1,1,1,1,0,19.40018
2,74,0.427454,1,71,0.213727,3,0.5,75,0.106864,1,2,11,0,1,0,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,1,9,0,0,1.5,1,1,3,6,2,2,0,10
0.5,75,0.106864,2,74,0.427454,1,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,0,1,0,1,1,0,3,0,14.57221
0.5,77,0.106864,0.5,75,0.106864,2,0.5,79,0.106864,2,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,0,1,0,2,4.2,0.5,0,0,10.80154
0.5,79,0.106864,0.5,77,0.106864,2,0.5,75,0.106864,-4,7,4,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,7,1,0,0,1,0,2,4.2,1,1,0,28.10396
0.5,75,0.106864,0.5,79,0.106864,-4,0.5,77,0.106864,2,3,0,1,0,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,3,1,0,1.5,1,1,4,7.2,1.5,0,0,17.37282
0.5,77,0.106864,0.5,75,0.106864,2,0.5,74,0.106864,-3,5,2,0,1,0.5,0.375,0.25,0.5,0.375,0.625,0.375,5,5,0,0,1.5,1,1,2,4.2,2,2,0,16.62345
